id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
369090,Rental unit in Austin · 2 bedrooms · 1 bed · 1 bath,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0,0,
381240,Townhouse in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1887493,Sobena,,78704,30.2538,-97.74359,Entire home/apt,398,4,9,2022-10-24,0.07,1,202,2,
383603,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,1901242,Leslie,,78702,30.25772,-97.7252,Private room,78,4,115,2023-03-30,0.82,1,15,7,
406911,Guest suite in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,1652515,Cynthia,,78704,30.25909,-97.756,Entire home/apt,155,1,432,2023-08-13,3.25,1,337,36,
412290,Rental unit in Austin · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,1726978,Benjamin,,78704,30.23899,-97.7522,Private room,47,3,52,2018-01-17,0.40,2,0,0,
424279,Condo in Austin · ★4.89 · 2 bedrooms · 3 beds · 2 baths,1275188,Susie & Eoin,,78704,30.241,-97.75371,Entire home/apt,153,30,27,2022-04-09,0.21,1,157,0,
430683,Home in Austin · 3 bedrooms · 3 beds · 2 baths,2141281,Melanie,,78731,30.33875,-97.76135,Entire home/apt,695,31,2,2016-05-30,0.01,4,62,0,
433996,Loft in Austin · ★4.82 · 1 bedroom · 1 bed · 2 baths,2157243,Sean,,78704,30.26139,-97.77566,Entire home/apt,119,2,288,2023-08-20,2.10,8,125,18,
435211,Rental unit in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1644218,Cecily,,78701,30.27241,-97.74894,Private room,82,2,164,2020-02-15,1.19,2,0,0,
442720,Home in Austin · ★4.81 · 4 bedrooms · 5 beds · 3 baths,2200336,Gretchen,,78746,30.29948,-97.79728,Entire home/apt,253,3,103,2023-02-26,0.75,1,160,2,
461404,Bungalow in Austin · ★4.77 · 2 bedrooms · 3 beds · 1 bath,1021729,Nita,,78756,30.3239,-97.731,Entire home/apt,112,2,97,2023-07-30,0.74,1,302,10,
474901,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 3 baths,2354063,Marit,,78704,30.25174,-97.78213,Entire home/apt,599,2,5,2016-10-10,0.04,1,353,0,
479197,Condo in Austin · ★4.94 · 1 bedroom · 1 bed · 1 private bath,1918269,Amanda,,78704,30.258,-97.75195,Private room,61,30,33,2023-05-12,0.24,3,214,3,
485360,Condo in Austin · ★4.96 · Studio · 1 bed · 1 bath,2402591,Jane,,78702,30.26778,-97.72849,Entire home/apt,149,4,150,2023-05-28,1.28,1,39,25,
501861,Guesthouse in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,2476440,Michelle,,78704,30.253061,-97.745712,Entire home/apt,289,2,102,2023-05-24,1.22,3,327,26,
510168,Home in Austin · ★4.93 · 3 bedrooms · 7 beds · 2 baths,793021,Steve,,78733,30.34253,-97.8616,Entire home/apt,314,2,121,2023-08-13,1.10,1,338,8,
517378,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,2546917,Clint,,78745,30.20976,-97.81729,Entire home/apt,250,1,0,,,1,0,0,
517430,Rental unit in Austin · ★4.99 · 1 bedroom · 2 beds · 1 bath,2546775,Rice,,78705,30.29961,-97.73449,Entire home/apt,130,2,184,2023-08-31,1.52,1,90,29,
522136,Rental unit in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,2567934,Alexis,,78701,30.27936,-97.74362,Entire home/apt,130,3,498,2023-09-01,3.64,1,118,38,
525231,Guesthouse in Austin · ★4.89 · 2 bedrooms · 2 beds · 1 bath,2507231,Kris,,78757,30.34024,-97.73739,Entire home/apt,124,2,114,2023-07-11,0.85,1,132,15,
528338,Rental unit in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,2595932,Amber,,78704,30.2619,-97.76328,Entire home/apt,99,3,530,2023-08-13,3.87,2,12,29,
530483,Home in Austin · ★4.54 · 2 bedrooms · 2 beds · 2 baths,359112,Sara,,78722,30.29288,-97.71964,Entire home/apt,325,28,16,2022-12-03,0.12,1,83,1,
540377,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,989596,John,,78704,30.24852,-97.74502,Entire home/apt,255,3,7,2020-03-21,0.05,2,0,0,
542124,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,2457470,Sharon,,78702,30.27514,-97.71954,Private room,105,2,54,2023-04-30,0.42,1,354,9,
560094,Home in Austin · ★4.88 · 4 bedrooms · 3 beds · 3 baths,4335991,Karen,,78704,30.2478,-97.786,Entire home/apt,450,2,90,2023-04-30,0.68,2,298,3,
563735,Home in Austin · 1 bedroom · 1 bed · 1 bath,2771838,Pamela,,78704,30.25289,-97.79371,Private room,55,30,1,2013-10-07,0.01,1,365,0,
587572,Condo in Austin · ★4.78 · 1 bedroom · 1 bed · 1 bath,7976770,Andrew,,78704,30.24546,-97.76627,Entire home/apt,100,2,193,2022-12-17,1.44,1,160,7,
592958,Home in Austin · ★4.91 · 3 bedrooms · 4 beds · 1.5 baths,2927288,Tracy,,78704,30.24373,-97.75394,Entire home/apt,286,2,92,2023-09-04,0.72,1,10,20,
602877,Condo in Austin · ★3.75 · 1 bedroom · 1 bed · 1 bath,1280071,Alexis,,78757,30.35992,-97.7331,Entire home/apt,85,30,5,2019-08-31,0.04,1,310,0,
603084,Home in Austin · ★4.77 · 3 bedrooms · 3 beds · 2 baths,1282837,Joseph,,78745,30.20451,-97.7971,Entire home/apt,191,30,96,2023-08-04,0.73,2,136,3,
607536,Home in Austin · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,2546033,Adam,,78723,30.30308,-97.67689,Private room,111,2,146,2023-05-30,1.09,1,338,6,
609427,Guesthouse in Austin · ★4.83 · 1 bedroom · 1 bed · 1 bath,10615,Simon,,78704,30.24492,-97.76119,Entire home/apt,110,30,62,2023-08-19,0.46,1,117,4,
609618,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 baths,2989106,Janet,,78722,30.29991,-97.71398,Private room,70,2,28,2019-12-09,0.21,1,0,0,
622495,Condo in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,12409,Flip,,78705,30.28714,-97.75258,Entire home/apt,50,10,41,2023-08-09,0.31,2,244,7,
628034,Bungalow in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2436512,Crystal,,78702,30.27191,-97.71989,Entire home/apt,166,1,670,2023-08-27,5.00,7,251,64,
632659,Guesthouse in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,3147504,Michelle,,78722,30.28273,-97.71702,Entire home/apt,187,2,435,2023-09-04,3.31,1,109,44,
637480,Rental unit in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3179679,Jaz,,78703,30.27808,-97.75098,Entire home/apt,190,3,11,2019-10-14,0.14,1,0,0,
644051,Home in Austin · ★4.92 · 4 bedrooms · 6 beds · 2 baths,3222157,Tracey,,78704,30.25084,-97.73897,Entire home/apt,786,2,37,2022-06-22,0.29,1,357,0,
649833,Home in Austin · 2 bedrooms · 2 beds · 1.5 baths,3262147,Perry,,78701,30.27508,-97.75095,Entire home/apt,899,3,1,2013-03-13,0.01,1,365,0,
660425,Guest suite in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,3333277,Gisela,,78704,30.25278,-97.77303,Entire home/apt,175,2,171,2023-04-02,1.29,1,130,14,
662226,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,543367,Mary,,78757,30.33529,-97.72924,Entire home/apt,160,30,25,2023-07-02,0.19,2,209,2,
662245,Condo in Austin · 2 bedrooms · 2 beds · 2 baths,3343870,Brandon,,78703,30.26869,-97.75165,Entire home/apt,493,5,2,2014-03-13,0.02,1,0,0,
664013,Home in Austin · ★4.83 · 1 bedroom · 1 bed · 1 private bath,265070,Lata,,78733,30.34998,-97.85608,Private room,82,2,193,2023-07-29,1.49,2,155,8,
666423,Home in Austin · ★4.93 · 3 bedrooms · 3 beds · 1 bath,2350380,Nessa,,78704,30.24831,-97.77864,Entire home/apt,375,2,16,2022-10-24,0.14,3,353,2,
666768,Cabin in Austin · ★4.90 · 1 bedroom · 1 bed,2350380,Nessa,,78704,30.24747,-97.77826,Private room,100,2,10,2023-05-06,0.09,3,353,2,
668239,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 1 bath,3382193,Ayann & Sebastian,,78704,30.24389,-97.76607,Entire home/apt,467,3,116,2022-03-27,0.91,1,0,0,
668301,Guesthouse in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2885190,John & Carol,,78704,30.24706,-97.75664,Entire home/apt,300,2,177,2023-06-19,1.33,1,20,11,
669469,Rental unit in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,3389824,Raquel + Jacob,,78701,30.27089,-97.74113,Entire home/apt,821,1,349,2020-05-24,2.61,2,0,0,
676107,Home in Austin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,,78748,30.15374,-97.80159,Private room,66,1,253,2020-03-13,2.10,2,0,0,
676959,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,,78748,30.15391,-97.80261,Private room,49,1,417,2020-02-16,3.39,2,1,0,
685361,Home in Austin · ★4.89 · 4 bedrooms · 7 beds · 3.5 baths,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,1011,2,37,2022-10-09,0.29,1,348,3,
685451,Campsite in Austin · ★4.90 · 1 bed · 1 bath,1568741,Jim O',,78745,30.21038,-97.76873,Entire home/apt,24,2,43,2023-07-10,0.34,17,365,8,
686463,Home in Austin · ★5.0 · 4 bedrooms · 3 beds · 2 baths,2157243,Sean,,78704,30.25505,-97.77267,Entire home/apt,1000,2,12,2018-03-19,0.09,8,364,0,
687675,Home in Austin · ★4.70 · 3 bedrooms · 3 beds · 2 baths,3509782,Meaghan,,78731,30.3513,-97.76011,Entire home/apt,275,2,67,2020-02-28,0.52,1,0,0,
692220,Home in Austin · ★4.68 · 1 bedroom · 2 beds · 1 bath,3539325,Garret,,78704,30.23537,-97.75171,Entire home/apt,65,30,64,2022-09-30,0.48,2,253,1,
693890,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,545,2,0,,,1,0,0,
698373,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,2,0,0,
699018,Home in Austin · ★4.61 · 3 bedrooms · 4 beds · 1 bath,3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,148,3,62,2023-04-30,0.47,3,158,3,
699485,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,3587826,David,,78745,30.19411,-97.78186,Entire home/apt,400,1,0,,,1,0,0,
701300,Home in Austin · 3 bedrooms · 3 beds · 3 baths,3598921,David,,78759,30.37102,-97.74446,Entire home/apt,1250,2,0,,,1,0,0,
701392,Home in Austin · ★4.92 · 3 bedrooms · 3 beds · 2 baths,2207307,Elizabeth & Mike,,78705,30.2991,-97.74167,Entire home/apt,228,2,142,2020-03-11,1.11,1,0,0,
702474,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0,0,
702825,Home in Austin · ★4.91 · 3 bedrooms · 3 beds · 2 baths,3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,250,3,254,2023-08-20,1.96,1,267,28,
704589,Condo in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,263,2,49,2023-05-14,0.37,1,353,7,
704738,Home in Austin · ★4.86 · 4 bedrooms · 5 beds · 3 baths,2548002,Trent,,78704,30.25803,-97.76974,Entire home/apt,325,30,16,2023-07-30,0.13,1,181,1,
705858,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,193,1,866,2023-08-26,6.56,4,293,77,
710276,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,233,5,5,2016-03-07,0.04,1,0,0,
711149,Home in Austin · 3 bedrooms · 4 beds,3659932,Ken,,78734,30.3999,-97.91374,Entire home/apt,1100,1,0,,,1,363,0,
714922,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,89,30,92,2023-06-22,0.70,1,119,3,
716119,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,149,1,265,2022-02-27,2.00,1,0,0,
719298,Home in Austin · 4 bedrooms · 5 beds · 2.5 baths,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,850,4,0,,,1,0,0,
720315,Condo in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,393905,David,,78741,30.24538,-97.72945,Entire home/apt,200,2,129,2023-08-21,1.03,1,219,13,
720369,Townhouse in Austin · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,250,2,83,2023-03-19,0.65,1,121,1,
723950,Bungalow in Austin · ★4.80 · 3 bedrooms · 3 beds · 2 baths,3742380,Paola,,78702,30.25267,-97.72465,Entire home/apt,131,4,102,2023-07-31,0.80,1,286,17,
726770,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1345415,Melissa,,78722,30.30148,-97.71339,Private room,57,30,21,2022-10-22,0.16,1,83,1,
727593,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,5343,360,7,2015-03-19,0.05,2,363,0,
727662,Bungalow in Austin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,1192714,Lisa,,78704,30.24039,-97.74363,Entire home/apt,263,7,48,2020-02-29,0.36,1,0,0,
728728,Home in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,3781862,Victoria,,78744,30.19554,-97.69451,Private room,33,30,51,2022-10-07,0.40,1,343,1,
729271,Home in Austin · ★4.71 · 2 bedrooms · 2 beds · 2 baths,3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,700,4,8,2018-03-13,0.07,1,0,0,
731024,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2 baths,1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,500,3,32,2023-02-28,0.24,2,332,2,
733203,Home in Austin · ★4.96 · 5 bedrooms · 8 beds · 2 baths,3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,657,2,300,2023-08-21,2.27,3,345,19,
735592,Guest suite in Austin · ★4.92 · 1 bedroom · 4 beds · 1 bath,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,200,2,39,2023-09-04,2.62,1,347,28,
735659,Home in Austin · 4 bedrooms · 4 beds · 3.5 baths,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,0,0,
735775,Home in Austin · 3 bedrooms · 2 beds · 2 baths,3005855,Tami,,78745,30.18722,-97.78813,Entire home/apt,375,3,0,,,1,0,0,
736279,Home in Austin · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,19,2023-03-10,0.16,1,237,1,
742593,Bungalow in Austin · ★4.97 · 4 bedrooms · 4 beds · 2 baths,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,271,3,143,2023-07-29,1.12,2,74,23,
743362,Home in Austin · ★4.71 · 3 bedrooms · 3 beds · 2 baths,3893968,Scott,,78744,30.19538,-97.69632,Entire home/apt,110,3,28,2023-06-04,0.27,1,21,5,
746317,Home in Austin · ★4.89 · 2 bedrooms · 3 beds · 1.5 baths,1840480,Scott & Sally,,78704,30.25909,-97.77017,Entire home/apt,201,4,91,2023-08-04,0.71,12,174,17,
747499,Home in Austin · ★4.95 · 2 bedrooms · 2 beds · 1 bath,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,250,3,106,2023-04-05,0.81,1,312,4,
750935,Home in Austin · ★4.74 · 2 bedrooms · 3 beds · 1 bath,3948329,James,,78702,30.2702,-97.72862,Entire home/apt,700,2,39,2023-03-16,0.31,1,250,3,
751847,Home in Austin · ★4.94 · 4 bedrooms · 4 beds · 2 baths,487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,320,45,142,2023-08-05,1.26,12,343,9,
760036,Loft in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,195,14,6,2023-06-01,0.19,1,274,2,
761955,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,7,2017-03-13,0.06,1,365,0,
762400,Home in Austin · ★4.91 · 4 bedrooms · 7 beds · 3 baths,1795217,Stan,,78703,30.27805,-97.75752,Entire home/apt,685,2,147,2021-12-22,1.15,1,314,0,
763084,Home in Austin · 5 bedrooms · 5 beds · 4 baths,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365,0,
765117,Home in Austin · 1 bedroom · 1 bed · 1 bath,4033615,Karen,,78745,30.21366,-97.81559,Private room,106,1,0,,,1,0,0,
765450,Cabin in Austin · ★4.99 · 2 bedrooms · 4 beds · 1 bath,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,265,1,154,2023-09-03,1.97,1,249,17,
771437,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4070275,Daniel,,78745,30.22437,-97.78495,Private room,100,1,7,2017-10-22,0.07,1,0,0,
775192,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,2438977,David,,78741,30.23746,-97.7099,Private room,265,1,2,2013-03-18,0.02,1,0,0,
776649,Home in Austin · ★4.91 · 4 bedrooms · 8 beds · 3 baths,1101753,John & Tina,,78704,30.24369,-97.74169,Entire home/apt,3000,2,59,2019-08-04,0.46,1,0,0,
781716,Home in Austin · ★4.73 · 2 bedrooms · 5 beds · 1 bath,880571,Angel,,78704,30.24293,-97.76155,Entire home/apt,171,3,358,2021-08-15,2.75,6,68,0,
785963,Home in Austin · ★4.85 · 2 bedrooms · 3 beds · 2 baths,4143759,Katy & Rick,,78704,30.24784,-97.76318,Entire home/apt,279,2,101,2023-09-04,0.87,1,342,11,
789994,Condo in Austin · 1 bedroom · 1 bed · 2.5 shared baths,4162906,Edward &Quot;Jack&Quot;,,78752,30.32713,-97.68127,Private room,125,1,0,,,1,0,0,
799135,Rental unit in Austin · ★4.33 · 2 bedrooms · 3 beds · 1 bath,2227467,Agnies,,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,179,0,
801521,Loft in Austin · ★4.93 · Studio · 3 beds · 1 bath,4218754,Jana,,78704,30.23457,-97.7615,Entire home/apt,91,2,215,2023-09-04,1.66,1,114,38,
811086,Home in Austin · ★4.57 · 3 bedrooms · 3 beds · 1 bath,419707,Julia,,78701,30.27485,-97.7486,Entire home/apt,260,1,7,2019-04-28,0.11,3,0,0,
813709,Guesthouse in Austin · ★4.93 · 1 bedroom · 1 bed · 1 bath,578211,Pete,,78751,30.30263,-97.7293,Entire home/apt,102,20,61,2023-08-13,0.47,10,344,6,
814908,Home in Austin · ★4.73 · 8 bedrooms · 10 beds · 4.5 baths,2762526,Moya,,78704,30.25551,-97.7741,Entire home/apt,1034,3,90,2023-08-14,0.69,7,221,27,
825940,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 private bath,3922483,Max,,78704,30.2402,-97.77623,Private room,74,3,52,2023-06-15,0.41,1,65,9,
826750,Home in Austin · ★4.73 · 5 bedrooms · 6 beds · 2.5 baths,3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,234,3,53,2023-06-19,0.59,3,153,4,
839470,Home in Austin · 1 bedroom · 2 beds · 1 bath,889533,Sandra,,78704,30.24565,-97.77877,Private room,60,1,0,,,1,0,0,
846780,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,171,3,226,2023-08-13,1.75,1,311,23,
850518,Bungalow in Austin · ★4.95 · 2 bedrooms · 3 beds · 1 bath,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,191,2,124,2023-07-03,0.97,2,0,21,
860402,Condo in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.08,1,321,0,
867806,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,75,30,5,2022-11-30,0.05,2,266,1,
870943,Rental unit in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,99,30,22,2023-08-17,0.21,1,58,9,
878464,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,500,2,3,2019-03-14,0.02,1,0,0,
879070,Bungalow in Austin · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.31,2,177,0,
883802,Home in Austin · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,880571,Angel,,78702,30.27188,-97.72466,Private room,76,2,413,2023-08-05,3.21,6,74,36,
883970,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,160,2,35,2023-07-10,0.36,1,282,12,
890163,Bungalow in Austin · ★4.92 · 1 bedroom · 2 beds · 1 bath,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,103,2,304,2023-08-28,2.82,3,61,50,
890680,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3757314,Kathy,,78704,30.25259,-97.78249,Entire home/apt,446,2,4,2017-05-21,0.03,1,365,0,
893624,Home in Austin · ★4.67 · 1 bedroom · 1 bed · 1 private bath,4753546,Paprika,,78704,30.24539,-97.7478,Private room,137,3,27,2022-03-17,0.21,4,71,0,
893630,Home in Austin · ★4.85 · 3 bedrooms · 3 beds · 2 baths,4753546,Paprika,,78702,30.25264,-97.72013,Entire home/apt,90,14,87,2023-05-29,0.95,4,115,25,
894743,Home in Austin · ★4.73 · 1 bedroom · 1 bed · 1 bath,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,48,30,52,2022-11-19,0.41,2,252,1,
895352,Home in Austin · ★5.0 · 4 bedrooms · 8 beds · 3 baths,3701946,Kristin,,78702,30.28209,-97.70628,Entire home/apt,600,3,6,2018-03-14,0.05,1,0,0,
900420,Home in Austin · 3 bedrooms · 3 beds · 2 baths,4808690,Leigh,,78723,30.2917,-97.70521,Entire home/apt,775,5,0,,,1,0,0,
904354,Villa in Austin · ★4.79 · 5 bedrooms · 7 beds · 3 baths,1772568,David,,78702,30.25878,-97.7233,Entire home/apt,921,2,260,2023-08-13,2.04,1,339,20,
910250,Rental unit in Austin · ★4.84 · 1 bedroom · 2 beds · 1 bath,4882441,Valentina,,78704,30.26227,-97.76355,Entire home/apt,115,3,86,2023-06-08,0.68,3,305,20,
915150,Bungalow in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4912454,Ishrat,,78702,30.26582,-97.71609,Entire home/apt,300,7,11,2019-09-09,0.09,2,192,0,
916900,Home in Austin · 2 bedrooms · 2 beds · 1.5 baths,1752578,Kerstin,,78702,30.25526,-97.73167,Entire home/apt,425,3,2,2013-03-18,0.02,1,0,0,
917823,Home in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,4918228,Kevin,,78757,30.3614,-97.71967,Entire home/apt,50,2,149,2022-09-07,2.61,1,0,0,
917932,Rental unit in Austin · ★4.73 · 3 bedrooms · 3 beds · 2 baths,4929310,Ryan,,78701,30.26584,-97.73999,Entire home/apt,397,1,292,2023-08-27,2.27,30,305,24,
918204,Home in Austin · ★4.63 · 3 bedrooms · 3 beds · 1 bath,4094761,Laura,,78704,30.23656,-97.77935,Entire home/apt,125,2,382,2023-08-24,3.30,2,336,33,
918617,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,4933902,Lauren & Andrew,,78753,30.39562,-97.66868,Private room,164,1,0,,,1,0,0,
923894,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,3178090,Michael,,78702,30.25419,-97.70856,Entire home/apt,450,3,6,2016-03-23,0.05,2,0,0,
925943,Rental unit in Austin · 2 bedrooms · 1 bed · 2 baths,4981882,Jim,,78753,30.37784,-97.68606,Entire home/apt,400,1,0,,,1,0,0,
925980,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,3175045,Ryan,,78749,30.22547,-97.86482,Private room,5021,3,2,2016-08-30,0.02,1,0,0,
